text,label
"""The BP Oil rig exploded causing many marine mammals to die."" This illustrates that the BP oil rig was bad and caused animals to die.",fallacies of presumption
"“Animal experimentation reduces our respect for life. If we don’t respect life, we are likely to be more and more tolerant of violent acts like war and murder. Soon our society will become a battlefield in which everyone constantly fears for their lives. It will be the end of civilization. To prevent this terrible consequence, we should make animal experimentation illegal right now.”",fallacies of defective induction
"Witchcraft remains our most urgent spiritual problem because it threatens
our very souls.",fallacies of presumption
"The number of pirates in existence decreased as the global average temperature rose. Therefore, we can conclude that hotter weather reduces piracy.",fallacies of presumption
"“I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I’ve had a cold, so it was really hard for me to study!”",fallacy of relevance
"Which fallacy am I? Combining facts and evidence with words that stir up emotion, with the attempt to manipulate others into accepting the truth of the argument.",fallacy of relevance
"You support capital punishment just because you want an “eye for an eye,” but I have several good reasons to believe that capital punishment is fundamentally wrong…",fallacy of relevance
"I’m know Joe Bob’s my boss, but I’m not going to take orders from someone who can’t even dress professionally for work.",fallacy of relevance
"A year is 365 days long, so I celebrate my birthday every 365 days.",fallacies of defective induction
"""Politician X is going to strip away your right to free speech!""",fallacy of relevance
"Since your parents named you ‘Harvest,’ they must be farmers.",fallacies of defective induction
Over 5 million Filipinos use our products. It’s time to switch to our brand now!,fallacy of relevance
"Mr. Governor issues a proclamation for the people of his state to pray for rain.  Several months later, it rains.  Praise the gods!",fallacies of defective induction
"Jamila is running for class president. In her campaign speech she says, ""Xavier does not deserve to win. He is a smoker and He cheated on his reading quizzes last year."" What fallacy has Jamila committed?",fallacy of relevance
"But you have to let me go to the party! If I don't go to the party, I'll be a loser with no friends. Next thing you know, I'll end up alone and jobless, living in your basement when I'm 30!",fallacies of defective induction
Reduce complicated issues to only two possible courses of action.,fallacies of defective induction
"Water fluoridation affects the brain. Citywide, student’s test scores began to drop five months after fluoridation began.",fallacies of defective induction
"Speaker 1: I think we should lower the age of sexual consent to 16.
Speaker 2: 16 year olds are children. So, you think it’s OK for children to have sex? No, we shouldn’t lower the age of consent.",fallacy of relevance
