type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
178,-0.06881812,-0.03864664,-0.15199274,0.032141767,0.0049597523,-0.054968357,-0.13510685,0.01940525,-0.020309173,0.08188211,-0.07238122,0.15152514,-0.040399875,0.029034438,-0.0005177469,-0.0067814477,-0.034305647,-0.050920457,0.082474686,-0.00039858036,0.08975631,0.019867944,-0.021958692,-0.017159581,-0.035853513,-0.010716627,0.046950407,-0.048554935,-0.005296377,0.03745078,0.06066295,0.1282892,0.06847309,0.012755439,0.072361976,0.050194636,-0.059576057,0.07706455,-0.01459821,-0.068013124,-0.07227969,-0.037552122,0.032820165,-0.12516634,0.04758914,0.024878537,0.04937217,0.043319862,-0.011444242,0.08397512,0.08609552,0.021275287,-0.0741558,-0.030515984,-0.03328348,-0.0198273,0.006193825,-0.027962795,0.07785717,-0.034106445,-0.076391,0.03727695,0.006649327,-0.012436294,-0.021072658,-0.0045210985,-0.054907795,0.032564487,0.028734429,-0.045250442,-0.026443345,-0.045131546,-0.033250034,-0.030556941,0.023165237,0.04136906,-0.080641784,0.063529335,0.061053,0.054224353,0.08959257,0.022546904,-0.031075679,-0.0012747222,-0.11165901,-0.05238733,0.16755448,0.012640069,0.06602883,-0.04003634,0.0844203,0.078881994,-0.081142016,0.012109729,-0.025331404,-0.036950536,-0.03415849,0.008049691,0.023887062,0.033657983,-0.004975268,0.10494116,-0.053566758,-0.07318873,-0.07910799,-0.1067611,0.03960808,-0.043842193,0.00816537,0.06487125,0.04506991,0.014747053,0.018536266,0.034987353,0.051943596,-0.017801622,-0.004046061,-0.020400587,-0.045900885,0.11962299,0.04256895,0.085483626,-0.035746347,-0.0027615181,0.068049,0.058741827,-0.01013609,-0.0024289994
1780,-0.07056648,-0.04343045,-0.18300338,0.04093875,0.021898685,-0.060018793,-0.15716231,0.03244569,-0.025528193,0.0965997,-0.078150205,0.16487332,-0.046891887,0.034037195,-0.00055022247,-0.015501324,-0.04638005,-0.05417625,0.08967546,0.0008771185,0.11278879,0.016117567,-0.022582218,-0.021917997,-0.042958263,-0.011430541,0.04319991,-0.066252664,0.0074989297,0.027958583,0.07665668,0.14003624,0.08258387,0.018226866,0.091560304,0.05682594,-0.069126256,0.087893024,-0.010884178,-0.08890758,-0.09667185,-0.046802808,0.038653124,-0.14570542,0.06736619,0.043775674,0.06372712,0.06315462,-0.0073401993,0.0962139,0.0965654,0.025096957,-0.08803581,-0.036114946,-0.033178244,-0.029134367,0.0073831766,-0.029876104,0.08371626,-0.04255562,-0.07721389,0.043808635,0.0018959165,-0.008509378,-0.015210631,-0.022230744,-0.06885665,0.03319182,0.033074245,-0.045003448,-0.039284922,-0.06292611,-0.03760254,-0.04436506,0.04003959,0.054314844,-0.09192813,0.06911695,0.06695819,0.063984156,0.09356076,0.03341672,-0.035823993,0.0070186867,-0.13333745,-0.06646111,0.19229436,0.029856808,0.086657405,-0.042998135,0.1098941,0.09038047,-0.0938308,0.024679197,-0.032563925,-0.051800855,-0.048268665,-0.0038012888,0.023394035,0.0370701,-0.0059901355,0.118591405,-0.067178175,-0.082513146,-0.10726895,-0.11741526,0.03801302,-0.05635871,-0.00150489,0.08372106,0.05651622,0.013710004,0.023553569,0.045634642,0.051111218,-0.0195941,-0.008976677,-0.014033241,-0.06685163,0.14094564,0.056502745,0.107692376,-0.033318754,-0.009915276,0.07702223,0.07311787,-0.0073860674,-0.0107242325
1781,-0.07062446,-0.04667364,-0.19112451,0.045181956,0.020047229,-0.07417307,-0.1586675,0.022518072,-0.031275988,0.10911352,-0.08886911,0.17712323,-0.040442854,0.036038425,0.0050777737,-0.01827989,-0.05035314,-0.062618785,0.09744117,0.00035726547,0.12232507,0.02454993,-0.019412462,-0.015426879,-0.030740665,-0.025555048,0.049546275,-0.06266049,0.009983047,0.04193166,0.07167059,0.15457405,0.07645092,0.027714387,0.10278208,0.054301713,-0.072261855,0.09405901,-0.012058551,-0.096148446,-0.097737886,-0.050329,0.04578438,-0.16424061,0.070858575,0.036872547,0.07002681,0.06825286,-0.01252349,0.10341753,0.10317465,0.023223355,-0.08336969,-0.043274604,-0.041915707,-0.033466786,0.016674927,-0.034117732,0.086078115,-0.05269888,-0.09028565,0.040778488,-0.00677636,-0.015937455,-0.020980043,-0.018486898,-0.06533023,0.03555812,0.041044343,-0.044278827,-0.043650743,-0.05294034,-0.05395649,-0.05056062,0.03573448,0.059603132,-0.09811822,0.07838385,0.06927823,0.06248323,0.10865867,0.030634923,-0.04332921,0.0050587645,-0.14162125,-0.07362511,0.19873372,0.023475666,0.081862696,-0.046520334,0.118849486,0.105146416,-0.10019864,0.019670626,-0.04144202,-0.052410703,-0.046724983,0.009562626,0.024512075,0.04665798,-0.0056982976,0.1263482,-0.07731023,-0.092165254,-0.1091539,-0.1229103,0.036063917,-0.05718881,0.012277267,0.08579682,0.059569657,0.009285054,0.017134242,0.05563178,0.060229715,-0.014526968,-0.015634216,-0.016821878,-0.07335296,0.15407446,0.04748162,0.10134548,-0.034081962,-0.016750807,0.08686554,0.073883705,-0.009962827,-0.013649975
1782,-0.047546726,-0.02264861,-0.13277307,0.03368413,0.01390715,-0.05258741,-0.11809722,0.017990652,-0.027623607,0.06863332,-0.060717084,0.12482459,-0.028870778,0.022674562,-0.0026308438,-0.010374428,-0.03562386,-0.036522392,0.069185324,-0.008212792,0.074719355,0.012104538,-0.016067069,-0.021657307,-0.022220172,-0.01019378,0.041865222,-0.047495,0.006589083,0.028789096,0.057481773,0.107834205,0.054068595,0.013275908,0.0707663,0.03906802,-0.050288983,0.06679181,-0.007460808,-0.05660633,-0.07571408,-0.039015334,0.026558135,-0.11430796,0.047793582,0.02331212,0.055045906,0.050451074,-0.0027477772,0.062548034,0.07311561,0.021736113,-0.055479445,-0.028775068,-0.019411296,-0.019011881,0.0043283594,-0.020924073,0.069556065,-0.028848005,-0.05832906,0.027098298,0.0004549968,-0.0118672615,-0.010198783,-0.003660213,-0.04979699,0.024540659,0.025740419,-0.029294573,-0.026060186,-0.04544448,-0.030439664,-0.041119806,0.027243162,0.039428096,-0.057528827,0.051445175,0.055711452,0.047033846,0.0777122,0.021655777,-0.026641067,0.001039461,-0.10602796,-0.048379622,0.1377014,0.012609653,0.055734828,-0.033650246,0.07758532,0.07742701,-0.067306854,0.008488768,-0.019119475,-0.040112685,-0.027202481,-0.0057199257,0.02234108,0.03079934,0.00041504786,0.0854411,-0.041175134,-0.065843344,-0.07477127,-0.08672942,0.025935171,-0.03962431,0.0050366637,0.05568657,0.042433966,0.002102018,0.018690836,0.04242802,0.039544296,-0.007933318,-0.016580278,-0.012755684,-0.043422036,0.10814687,0.042925872,0.08135992,-0.020964392,-0.0072176903,0.06199068,0.05604461,-0.0017725714,-0.015411078
1783,-0.07145039,-0.032138906,-0.1703655,0.032602906,0.013232099,-0.058427323,-0.14014113,0.018207269,-0.029133039,0.086182594,-0.07110631,0.15781306,-0.037859194,0.03698998,0.009986214,-0.006862445,-0.045265883,-0.046859358,0.08313558,-0.0021248672,0.096594945,0.018411592,-0.026769856,-0.019210579,-0.035241697,-0.024452945,0.038311407,-0.05968561,-0.003952888,0.034783565,0.07321547,0.12574589,0.07718641,0.021914037,0.09608418,0.049038623,-0.07110975,0.08508182,-0.016479868,-0.08788653,-0.08053526,-0.04106147,0.032444976,-0.14386104,0.06538368,0.042578973,0.05488329,0.045916814,-0.016155066,0.0936368,0.09360567,0.025673606,-0.08688957,-0.033823434,-0.032897647,-0.017944247,0.009807847,-0.024925236,0.08300484,-0.04614204,-0.07592345,0.035091985,-0.0034512968,-0.0011279992,-0.019411344,-0.0112081515,-0.057341006,0.02855779,0.044138752,-0.049978014,-0.03917402,-0.050919723,-0.049932238,-0.039469343,0.03042369,0.044631522,-0.079636365,0.06690515,0.068663254,0.053337198,0.09637456,0.026841376,-0.030463874,0.007546908,-0.12407484,-0.067849346,0.18295729,0.025867956,0.080583036,-0.036665004,0.10171812,0.09849686,-0.087915,0.021916077,-0.03274445,-0.047650933,-0.033130452,0.003335462,0.02515784,0.041263513,-0.0027817562,0.10991001,-0.06944811,-0.075481765,-0.09581775,-0.10476223,0.03663122,-0.045776397,0.012041604,0.06924084,0.05945288,0.009285094,0.021616252,0.0497347,0.04304221,-0.022879029,-0.009076334,-0.019442452,-0.06027662,0.1314322,0.04349022,0.09242231,-0.03912602,-0.017831674,0.08147954,0.05793219,-0.005449011,-0.016382538
1784,-0.04444915,-0.026717478,-0.10033779,0.018751388,0.005714886,-0.031784914,-0.09284914,0.013749832,-0.022814445,0.060655758,-0.040096886,0.09907763,-0.029383855,0.01202468,0.009768548,-0.014845199,-0.028959047,-0.031542413,0.04580198,0.00458967,0.060370304,0.005082847,-0.015071107,-0.006929253,-0.027324276,-0.01793947,0.022730317,-0.039905332,0.00012969825,0.019553369,0.04552539,0.08875278,0.04115343,0.017079202,0.050656047,0.031060832,-0.032418292,0.04448041,-0.016888125,-0.04386068,-0.052387603,-0.033606928,0.022493612,-0.08688856,0.040183224,0.021468632,0.037132442,0.034793653,-0.0015086744,0.047320947,0.062201664,0.012198562,-0.057746537,-0.017543504,-0.026739879,-0.018107979,0.008210161,-0.018965622,0.05212902,-0.03269301,-0.05341398,0.026698386,0.0015782779,-0.0034947724,-0.012803486,-0.011964567,-0.039760422,0.028579526,0.01937785,-0.026318133,-0.016144915,-0.028958872,-0.020468762,-0.032084525,0.01380532,0.02955306,-0.04966361,0.04096212,0.041082013,0.04504238,0.053355806,0.022033677,-0.026186196,0.003795506,-0.07596085,-0.031404965,0.10703112,0.015214859,0.052115403,-0.027276373,0.06894842,0.06520921,-0.04875394,0.014422765,-0.02439441,-0.02210352,-0.021230023,0.0016289981,0.02124378,0.024210501,-0.007000679,0.06268623,-0.0399657,-0.05075398,-0.060587753,-0.06674305,0.01919028,-0.03142911,-0.0042358884,0.05124807,0.04051121,0.006793264,0.009390331,0.027136993,0.026985366,-0.011178585,-0.0030524326,-0.010556236,-0.037724722,0.078164645,0.03425673,0.058140635,-0.017529873,-0.008770114,0.054935604,0.046170384,-0.0024177919,-0.0032889997
1785,-0.07444675,-0.030902555,-0.18021306,0.03310317,0.012740101,-0.06852617,-0.16296542,0.031178398,-0.025127394,0.10974125,-0.07927296,0.1832746,-0.047198635,0.035096474,0.0007314457,-0.015732761,-0.042041667,-0.059073564,0.08633401,-0.00089611387,0.11821585,0.028288065,-0.022741897,-0.028176019,-0.0384516,-0.025755746,0.054381434,-0.0597569,0.010255684,0.029857092,0.07019434,0.14220572,0.08902666,0.016509794,0.09375334,0.06473915,-0.071997546,0.07912553,-0.025690842,-0.08357625,-0.09145049,-0.05448404,0.036823034,-0.15700786,0.073508546,0.042121693,0.06636288,0.06406218,-0.0073530334,0.09837071,0.099894986,0.023061926,-0.085668296,-0.04371281,-0.04241065,-0.03030871,0.010007681,-0.036777467,0.094026156,-0.045012265,-0.09248534,0.050671946,-0.0027925496,-0.00095508836,-0.015820341,-0.009322222,-0.06335881,0.036863882,0.038837202,-0.042394362,-0.04097226,-0.051569752,-0.039186116,-0.04716481,0.032664217,0.055882037,-0.09156865,0.074357435,0.0678949,0.065641634,0.1107903,0.019277314,-0.036176752,0.0069270707,-0.14538786,-0.060810823,0.20290099,0.028417815,0.084773734,-0.048158195,0.11497522,0.10799477,-0.08644346,0.028203519,-0.03300173,-0.042234886,-0.046842158,-0.006927857,0.022644114,0.04232945,-0.0048242314,0.11778527,-0.06714439,-0.0854303,-0.110621154,-0.12622756,0.04153469,-0.060849965,0.01290031,0.071897134,0.06482549,0.011645742,0.021341821,0.057578936,0.051605765,-0.02462625,-0.008434245,-0.013162018,-0.06686342,0.15459043,0.05451926,0.10451138,-0.03290539,-0.0058138077,0.08311803,0.071127474,-0.014841149,-0.016859302
1786,-0.068189204,-0.029012049,-0.15592392,0.02837308,0.0215013,-0.05668062,-0.14005738,0.028082535,-0.027910355,0.08293884,-0.061783563,0.15713315,-0.04494988,0.03118204,-0.0041601155,-0.0045958883,-0.038449943,-0.04411437,0.08298481,-0.009049713,0.09515727,0.01940692,-0.015369337,-0.016498815,-0.027981725,-0.023933424,0.035954744,-0.05689641,0.007209197,0.025389234,0.069279544,0.12058052,0.061314993,0.027641015,0.092404865,0.052564286,-0.06583866,0.0799481,-0.0120817665,-0.069255985,-0.08422786,-0.05283924,0.044429097,-0.13164377,0.060085323,0.035723813,0.053506505,0.047590982,-0.0149662765,0.087228596,0.09510146,0.017954227,-0.07296777,-0.03808182,-0.03342104,-0.029402042,0.0032550865,-0.028386474,0.08564585,-0.040937334,-0.07546395,0.045751084,-0.005240321,-0.0064167343,-0.013537658,-0.010167415,-0.0566495,0.036687486,0.04019737,-0.038419075,-0.030177644,-0.055819683,-0.044613075,-0.038655967,0.029425967,0.05360073,-0.08181493,0.06247363,0.05891924,0.06189668,0.08737222,0.030535959,-0.028042838,0.0019671372,-0.11940464,-0.060418874,0.16640258,0.023318378,0.07169856,-0.030083548,0.09781571,0.085318774,-0.083742276,0.026542466,-0.027204689,-0.045685593,-0.028682387,-0.0037973963,0.0195963,0.04267702,-0.0041163918,0.1087123,-0.05535612,-0.07720075,-0.08872575,-0.10730907,0.039529577,-0.04151212,0.0057548336,0.06817044,0.057287235,0.01519154,0.011232497,0.044344246,0.04566366,-0.014876831,-0.017960405,-0.013598438,-0.05357746,0.12606342,0.03543808,0.09152917,-0.024533162,-0.008415267,0.07344115,0.05803102,-0.0003389441,-0.0076142685
1787,-0.06516239,-0.039357174,-0.17260027,0.03228724,0.013503381,-0.067868665,-0.14679635,0.017897524,-0.024964493,0.10004592,-0.082636826,0.16660424,-0.035999097,0.0371491,0.0028135248,-0.009355755,-0.05206718,-0.05733075,0.08520975,0.0016239636,0.11591176,0.024979847,-0.02987151,-0.011653142,-0.040628083,-0.020214327,0.045954134,-0.06556201,0.011262134,0.038824923,0.06823282,0.14624809,0.074968964,0.01787005,0.08566966,0.058677465,-0.06931849,0.07820245,-0.022862084,-0.08885453,-0.09900435,-0.05646285,0.038267672,-0.14861293,0.05694399,0.038143937,0.06963183,0.051979437,-0.012297308,0.08898061,0.09578356,0.017882911,-0.078335345,-0.04008552,-0.03176947,-0.021576911,0.018181683,-0.024648555,0.08736467,-0.05189882,-0.085948214,0.049911756,0.0008430655,-0.004557628,-0.007974863,-0.007466712,-0.05950519,0.038717054,0.038947422,-0.038657084,-0.043862388,-0.05574548,-0.05237728,-0.043270744,0.032442443,0.05226174,-0.08045307,0.06881562,0.070067145,0.06268537,0.097963646,0.02845389,-0.031890083,0.0039895056,-0.13747363,-0.07151444,0.18977425,0.027638288,0.08058281,-0.044474885,0.10811396,0.09521932,-0.089465514,0.018456629,-0.03810201,-0.049280718,-0.034422528,-0.0049631395,0.027971549,0.03693547,0.00228106,0.11313903,-0.06221134,-0.08014473,-0.09171709,-0.120820224,0.04434074,-0.052827407,0.0016225034,0.08154278,0.06805308,0.013306332,0.014431057,0.04503147,0.05657316,-0.026679255,-0.013031859,-0.01308905,-0.06674191,0.1378955,0.051789094,0.09465092,-0.028151153,-0.016851734,0.08579818,0.06248027,-0.011794877,-0.019178098
1788,-0.06314857,-0.028711837,-0.16385026,0.02993046,0.012469882,-0.058634307,-0.14006527,0.026416412,-0.019719915,0.08721088,-0.0703454,0.16399269,-0.03860511,0.024780337,0.011067811,-0.008059802,-0.0373077,-0.056999654,0.07701819,-0.007810821,0.11063262,0.02984443,-0.013613654,-0.022668531,-0.03635584,-0.025979344,0.05207371,-0.058201548,0.007885145,0.02672153,0.063053004,0.13458875,0.065148965,0.02665407,0.081607535,0.05606008,-0.06674361,0.07033337,-0.014788522,-0.08833713,-0.089985,-0.055185504,0.043954823,-0.14110354,0.059300806,0.033911314,0.056268275,0.056043465,-0.014159662,0.09052123,0.087577544,0.017114846,-0.076836124,-0.03354806,-0.027781187,-0.028748425,0.016706709,-0.030087233,0.075864986,-0.047130834,-0.07502602,0.040119443,0.0011391455,-0.0029714103,-0.014074455,-0.01473776,-0.064719655,0.032609735,0.033986397,-0.037957393,-0.042114265,-0.05152143,-0.04975244,-0.04601904,0.029842995,0.051290236,-0.08135713,0.06795536,0.067311764,0.0549621,0.09349389,0.017517982,-0.030973492,0.0020345342,-0.12806289,-0.067176834,0.18458523,0.021894716,0.081537805,-0.028829658,0.10121709,0.09455304,-0.08464119,0.015782878,-0.03674966,-0.037961252,-0.03828746,0.0028198436,0.027433585,0.030742161,-0.00764327,0.110469066,-0.06581273,-0.087068655,-0.0913041,-0.11128901,0.04220137,-0.05484902,0.0019990092,0.07532042,0.059305687,0.011140166,0.011043034,0.05076064,0.049124595,-0.01608705,-0.00944638,-0.0091987355,-0.06569161,0.13542788,0.04015655,0.09895104,-0.031992342,-0.015521701,0.082069986,0.062954135,-0.0041908342,-0.013797379
1789,-0.0806697,-0.037122257,-0.178196,0.042820737,0.01514321,-0.06818233,-0.14946178,0.031542674,-0.03514768,0.09458541,-0.07379172,0.1739296,-0.049605366,0.036614023,0.010091766,-0.013107654,-0.04305289,-0.059500173,0.08660387,0.0017414964,0.11555931,0.028069895,-0.02123058,-0.024748588,-0.036782015,-0.028857658,0.055482518,-0.056614768,-0.004433954,0.033438727,0.078281656,0.14981693,0.07413413,0.026933262,0.09180108,0.058493964,-0.06259777,0.08529304,-0.022217948,-0.090177484,-0.094825804,-0.05605707,0.041409288,-0.1489512,0.061019402,0.03518373,0.067004114,0.05391588,-0.011780678,0.09773987,0.10850496,0.024396144,-0.0922437,-0.032940492,-0.031647667,-0.028792454,0.010452698,-0.036771692,0.09261415,-0.048031468,-0.08827972,0.050568063,0.0064681317,-0.00019796618,-0.019336237,-0.015201017,-0.06832127,0.037149243,0.046217747,-0.0420505,-0.04260598,-0.06425751,-0.047536895,-0.044154067,0.029089244,0.06464277,-0.089564644,0.07408419,0.07499582,0.06717296,0.095787846,0.01891952,-0.033112716,0.0062634996,-0.13501859,-0.06836409,0.19681635,0.024118321,0.08346398,-0.03560891,0.105550855,0.09732494,-0.08455781,0.024558648,-0.038072255,-0.049282897,-0.042508855,0.001123651,0.030733692,0.035522107,-0.0015494621,0.11486629,-0.061002985,-0.08154483,-0.106200926,-0.113378875,0.0326232,-0.056671336,0.011635081,0.08003434,0.0624023,0.015169815,0.009914269,0.04176915,0.052993543,-0.024440864,-0.016692966,-0.018778022,-0.056668226,0.1430256,0.056155983,0.10756137,-0.031529553,-0.0123671815,0.08380008,0.066533685,-0.0053106826,-0.012677258
179,-0.068597056,-0.036661632,-0.1704837,0.0334294,0.017548462,-0.06944652,-0.15035169,0.030384617,-0.03561103,0.09522895,-0.077058055,0.17302744,-0.035356533,0.03672728,-0.0041451105,-0.017054768,-0.04330387,-0.05833049,0.08480587,0.0009930183,0.1144663,0.021473097,-0.028924884,-0.017171053,-0.035773754,-0.017032243,0.05197019,-0.05395276,0.0056701126,0.034410104,0.071263075,0.13810772,0.08006009,0.022302048,0.09075395,0.049077168,-0.06452175,0.07642923,-0.0129417805,-0.091544695,-0.08895857,-0.052821867,0.045056768,-0.14999948,0.065582216,0.03004265,0.06092452,0.06034842,-0.012401525,0.09536984,0.09160484,0.027181331,-0.08763187,-0.04416467,-0.030329658,-0.023259554,0.01453911,-0.023729535,0.08686626,-0.04374772,-0.07970311,0.049575914,0.0021667182,-0.0056394837,-0.022136938,-0.011193212,-0.063406296,0.02893866,0.039348073,-0.039637942,-0.035313956,-0.05042533,-0.0486696,-0.0432091,0.03514534,0.05358352,-0.08146322,0.06097007,0.06295551,0.058503952,0.10080898,0.024434067,-0.029798158,0.0072044716,-0.13192792,-0.061635222,0.19151708,0.027014945,0.07567793,-0.03453867,0.11084457,0.095298156,-0.09307294,0.025831096,-0.025548605,-0.049942747,-0.042870406,-0.0022367025,0.022658864,0.040787056,-0.0049750498,0.109755225,-0.063330576,-0.09301455,-0.10380227,-0.12281123,0.04098228,-0.05532663,-0.0013285016,0.0816268,0.05375802,0.009436471,0.013988394,0.054255407,0.054959062,-0.014784824,-0.0072227423,-0.009737233,-0.05582122,0.13521633,0.04849624,0.10572565,-0.02766451,-0.0068170424,0.07581909,0.06309918,-0.0035149814,-0.004989936
1790,-0.07526705,-0.03411843,-0.18275213,0.030362334,0.016085055,-0.061788525,-0.15596041,0.032699846,-0.035164915,0.09161344,-0.07317312,0.16777153,-0.039856877,0.032055706,-0.002306365,-0.014960811,-0.04415966,-0.057602454,0.08967306,0.0026792602,0.11391622,0.021283396,-0.025681922,-0.023903003,-0.03762197,-0.012451053,0.043111764,-0.059387986,-0.003339895,0.036812063,0.07694972,0.13914414,0.08464159,0.02020604,0.101885505,0.054063417,-0.06531615,0.084670275,-0.01583274,-0.08866406,-0.09856195,-0.053256452,0.03941837,-0.16143224,0.057538114,0.043712325,0.073292136,0.05078652,-0.019715803,0.085722506,0.10519502,0.019049544,-0.08384837,-0.035241764,-0.038716424,-0.02721703,0.015413582,-0.03668223,0.09046573,-0.04994659,-0.07526991,0.049325842,-0.00780288,-0.0087774545,-0.009423499,-0.006868272,-0.06285595,0.038141746,0.042636957,-0.045616463,-0.043289207,-0.054115113,-0.0459405,-0.04855968,0.036725637,0.056565255,-0.08464672,0.07518243,0.07164866,0.057607215,0.099416345,0.030417018,-0.02686299,0.0056186104,-0.13088793,-0.061455924,0.18477245,0.02841431,0.088655755,-0.03550907,0.10373504,0.099947706,-0.08290914,0.01707968,-0.03711364,-0.04084494,-0.042936925,0.0062007867,0.021100942,0.04394749,-0.0067316764,0.11840049,-0.06518478,-0.095661566,-0.10924893,-0.115137726,0.043684974,-0.059393946,0.007905675,0.07013424,0.06402504,0.010819338,0.017250527,0.04163726,0.04616494,-0.016439484,-0.0073393495,-0.017736506,-0.060845833,0.1517234,0.05335363,0.10447075,-0.03963832,-0.011598144,0.075633,0.06259348,-0.00990128,-0.018063242
