text,label
"If I’m psychic, I will be able to see dead people. I see dead people, therefore I’m psychic.",fallacy of logic
That politician wants you to think he loves America. His last rally had 20 American flags flying behind him,ad populum
A real video game would include set goals!,intentional
"Historically, up until the late 16th century, most people believed that the Earth was the center of the universe. Today we understand this is not true",ad populum
In many cases you can't really tell whether patients are improving because of what the therapist is doing or because of the placebo effect—there's a fuzzy line separating the two--so we must conclude that they are actually the same mechanism of improvement.,equivocation
"Maria has been working at her current job for more than 30 years at the same wage. She desperately wants a raise so she approaches her boss to ask for one. She says, ""You are one of the kindest people I know. You are smart and good-looking and I really love your shoes.""",appeal to emotion
"Gas prices have been rising steadily these past few years. Thus, the cost of car ownership is higher than it was previously.",faulty generalization
“We shouldn’t even bother to interview that job applicant. He has a beard.”,ad hominem
"Everything I say is true. This is true because I said it, and everything I say is true.",circular reasoning
"Mayor Jones’ anti-DUI campaign should not be taken seriously. After all, the mayor himself was cited for driving under the influence in college",ad hominem
"Board Member: “If this company is going to maximize its profits in the coming year, we need to fully exploit all of our available resources.” Human Resources Director: “Not so fast. Our employees are one of our most valued resources, and we have a strict policy against exploiting our workers.”",equivocation
"Kelly is the most selfish, annoying person that I know. She says that we should recycle to help save the Earth, but she only thinks about herself, so she must be wrong.",ad hominem
"Interviewer: What do you think should be done about people who swear in public? Man on the Street: I think it should be against the law. Interviewer: Oh, I suppose you're against the right to free speech, then?",fallacy of extension
"Since your parents named you ‘Harvest,’ they must be farmers.",false causality
Speaker 1: I think it’s terrible that a game hunter killed Cecil the lion. Speaker 2: What about all the babies that are killed every day by abortion?,fallacy of relevance
Marcus wants to go to a small community college close to home because all of his friends are there.,ad populum
“The Senator thinks we can solve all our ecological problems by driving a Prius.”,fallacy of extension
"You've never visited another country, so who cares what you say about immigration reform!",ad hominem
Ghosts exist.... because I saw a ghost in my closet,circular reasoning
All hunting is inhumane and should be outlawed.,circular reasoning
"Senator Jones supports a strong national defense. If you do vote for him, our country will be invaded, and it will start World War III.",appeal to emotion
"Good people don't lie. You told a lie. Therefore, you are not a good person.",fallacy of logic
"Famous actors like Alex Gonzaga and Philip Salvador support Oplan Tokhang, so it must be an effective operation.",fallacy of credibility
"""The logic teacher was hired to fill the new computer animation class. He is a great admirer of Pixar's work and will do a great job.""",fallacy of credibility
"In Act 1, Juror Seven says, ""There are still eleven of us who think he's guilty. You're alone."" His attempt to use numbers to persuade Eight is:",ad populum
It occurs when someone makes an appeal to emotion of pity instead of addressing the argument.,appeal to emotion
"Your brain is made of molecules.  Molecules are not the source of consciousness.  Therefore, your brain cannot be the source of consciousness.",faulty generalization
One day robots will enslave us all. It's true. My computer science teacher says so.,fallacy of credibility
